step,crossentropy,val crossentropy,top k micro,val top k micro,top k macro,val top k macro,acc micro,val acc micro,acc macro,val acc macro,precission macro,val precission macro,recall macro,val recall macro,f1-score macro,val f1-score macro
1,1.1269153707513684,0.5578234179152383,0.8591791909972304,0.9708994560771518,0.6803819876850435,0.8048792878786722,0.627819551253005,0.802910049756368,0.5772189514613465,0.7269319097201029,0.5634339137958657,0.7275953226619296,0.5772189514613465,0.7269319097201029,0.5418505005746785,0.6976039641433291
2,0.3742447821913581,0.19328821553952164,0.980576429712145,0.9960317413012186,0.7795785289061697,0.8004599577850766,0.8801691653697115,0.9431216882334815,0.827442933462168,0.9203885859913297,0.8310054062228454,0.9159301287598081,0.827442933462168,0.9203885859913297,0.814971521104637,0.9105223649077945
3,0.25212426914980535,0.15939978758494058,0.9887217961643872,0.9973544942008125,0.7941483906225154,0.8013571401437124,0.9227756787287561,0.944444434510337,0.8894800520256946,0.9219728509585062,0.8896636472720849,0.9235849380493164,0.8894800520256946,0.9219728509585062,0.8791072270587871,0.9135152101516724
