step,crossentropy,val crossentropy,top k micro,val top k micro,top k macro,val top k macro,acc micro,val acc micro,acc macro,val acc macro,precission macro,val precission macro,recall macro,val recall macro,f1-score macro,val f1-score macro
1,4.723115307944162,2.8475773334503174,0.31972789764404297,0.4523809552192688,0.24175170489719935,0.2764550447463989,0.15986394775765284,0.1428571492433548,0.12519573579941476,0.1078869104385376,0.10835768282413483,0.05677083507180214,0.12519573579941476,0.1078869104385376,0.10255242298756327,0.06961996853351593
2,2.7949372700282504,2.636946201324463,0.33673469935144695,0.523809552192688,0.22181909850665502,0.367559552192688,0.13945578491049154,0.1428571492433548,0.08714285945253712,0.08015873283147812,0.08769835797803742,0.12888889014720917,0.08714285945253712,0.08015873283147812,0.0796262291925294,0.0893217921257019
3,2.670046874455043,2.6055963039398193,0.3571428635290691,0.4523809552192688,0.2540051213332585,0.33174604177474976,0.12925170521650994,0.190476194024086,0.0854828730225563,0.11349207162857056,0.09568360873631068,0.11083917319774628,0.0854828730225563,0.11349207162857056,0.07849240941660744,0.09032680094242096
4,2.508147886821202,2.6293163299560547,0.47278912578310284,0.4047619104385376,0.32310480943747927,0.30000001192092896,0.20068027637898922,0.2142857164144516,0.1606199215831501,0.1258503496646881,0.1220384192253862,0.05975274741649628,0.1606199215831501,0.1258503496646881,0.1226205224437373,0.07722247391939163
5,2.384677001408168,2.6879453659057617,0.5136054541383471,0.4523809552192688,0.35026233323982786,0.3761904835700989,0.3027210980653763,0.190476194024086,0.20333729897226607,0.16921769082546234,0.15647694042750768,0.0917658805847168,0.20333729897226607,0.16921769082546234,0.15879614119018828,0.08898945152759552
6,2.175761648586818,2.6354222297668457,0.5850340213094439,0.4285714328289032,0.42098757198878695,0.3539682626724243,0.34013606182166506,0.190476194024086,0.26176286808082033,0.16921769082546234,0.21825547409909113,0.08787879347801208,0.26176286808082033,0.16921769082546234,0.20517227053642273,0.08690476417541504
7,2.13483156476702,2.564415216445923,0.6156462601252964,0.4285714328289032,0.38289816464696613,0.3428571820259094,0.32993198292596,0.190476194024086,0.20786718172686441,0.16921769082546234,0.16563509617533004,0.08787879347801208,0.20786718172686441,0.16921769082546234,0.16405100694724492,0.08690476417541504
8,2.0567107370921542,2.413001775741577,0.6190476204667773,0.4761904776096344,0.4058933300631387,0.43174606561660767,0.3469387803758894,0.261904776096344,0.21198086440563202,0.21343538165092468,0.18180860366140092,0.16332973539829254,0.21198086440563202,0.21343538165092468,0.18082866072654724,0.14316239953041077
9,1.9616395575659615,2.335268020629883,0.6122448997838157,0.5,0.41493515031678335,0.4412698745727539,0.380952388048172,0.2857142984867096,0.2590447132076536,0.2848639488220215,0.23046780909810746,0.2321428656578064,0.2590447132076536,0.2848639488220215,0.22278627114636557,0.21575093269348145
10,1.824916890689305,2.2904529571533203,0.6972789168357849,0.5476190447807312,0.5181333678109306,0.4730159044265747,0.42176872066089083,0.2380952388048172,0.3026231846639088,0.2610544264316559,0.251149377652577,0.22840909659862518,0.3026231846639088,0.2610544264316559,0.2563250405447824,0.19920635223388672
