step,crossentropy,val crossentropy,top k micro,val top k micro,top k macro,val top k macro,acc micro,val acc micro,acc macro,val acc macro,precission macro,val precission macro,recall macro,val recall macro,f1-score macro,val f1-score macro
1,4.036533912022908,2.383942127227783,0.3869047736128171,0.5714285969734192,0.2179996451983849,0.26111114025115967,0.19047619278232256,0.3571428656578064,0.11761276268710692,0.09375,0.10601450262280802,0.060780834406614304,0.11761276268710692,0.09375,0.09321622022738059,0.07359307259321213
2,2.5525816082954407,2.4715359210968018,0.4563492114345233,0.4761904776096344,0.26521353671948117,0.261904776096344,0.23015873723973831,0.2380952388048172,0.0849767429754138,0.0699300691485405,0.06658072866654645,0.022624434903264046,0.0849767429754138,0.0699300691485405,0.061791993755226336,0.03418803587555885
3,2.301647146542867,2.2340853214263916,0.571428582072258,0.5952380895614624,0.3135475193460782,0.35555559396743774,0.3273809601863225,0.3095238208770752,0.155787730589509,0.12820512056350708,0.11879746088137229,0.07243294268846512,0.155787730589509,0.12820512056350708,0.11404439558585484,0.08939123153686523
4,2.1244672934214273,2.1269476413726807,0.6230158855517706,0.523809552192688,0.36288898934920627,0.29395604133605957,0.3670634999871254,0.2857142984867096,0.19366623274981976,0.12738095223903656,0.15225776471197605,0.1111111044883728,0.19366623274981976,0.12738095223903656,0.14968533255159855,0.1093137264251709
5,2.0594155887762704,2.0214338302612305,0.632936512430509,0.6190476417541504,0.356211643666029,0.31488096714019775,0.3511904838184516,0.3095238208770752,0.1939691094060739,0.12785714864730835,0.1718011194219192,0.12756133079528809,0.1939691094060739,0.12785714864730835,0.16038144504030546,0.11002849042415619
6,1.9596251646677654,2.0216901302337646,0.658730169137319,0.6666666865348816,0.38654041041930515,0.36054423451423645,0.3869047698875268,0.380952388048172,0.2183164246380329,0.18103691935539246,0.18440114768842855,0.2127305567264557,0.2183164246380329,0.18103691935539246,0.17883937309185663,0.1818181872367859
7,1.9413905243078868,1.7073770761489868,0.684523805975914,0.761904776096344,0.42546210686365765,0.5416666865348816,0.4246031815807025,0.4047619104385376,0.2392838473121325,0.18869048357009888,0.20429229363799095,0.16243386268615723,0.2392838473121325,0.18869048357009888,0.19897196566065153,0.1482631266117096
8,1.8400400678316753,1.9176937341690063,0.7023809601863226,0.6428571343421936,0.4426894411444664,0.3589743673801422,0.4126984179019928,0.4047619104385376,0.23451360687613487,0.1794871836900711,0.2031356729567051,0.14560440182685852,0.23451360687613487,0.1794871836900711,0.19971404348810515,0.1510848104953766
9,1.7020429770151775,1.8586924076080322,0.7202380945285162,0.7142857313156128,0.44711508850256604,0.5055555701255798,0.4563492114345233,0.5,0.285819919159015,0.27272728085517883,0.23988094304998717,0.2957459092140198,0.285819919159015,0.27272728085517883,0.23964890713493028,0.24572795629501343
10,1.682221919298172,1.747868299484253,0.716269850730896,0.761904776096344,0.46568110833565396,0.4124149680137634,0.4682539751132329,0.4761904776096344,0.28213847676912945,0.2487013041973114,0.28208377957344055,0.22417356073856354,0.28213847676912945,0.2487013041973114,0.2501368261873722,0.224212646484375
