step,crossentropy,val crossentropy,top k micro,val top k micro,top k macro,val top k macro,acc micro,val acc micro,acc macro,val acc macro,precission macro,val precission macro,recall macro,val recall macro,f1-score macro,val f1-score macro
1,1.4734281640695899,0.606934560669793,0.7882205476298144,0.9616401957141029,0.6126681673095414,0.7855345242553287,0.5191102832016584,0.7817460364765592,0.4542654856831129,0.78961667087343,0.4251143954132108,0.770640856689877,0.4542654856831129,0.78961667087343,0.41000835225905147,0.7534190681245592
2,0.4888615507240358,0.24909401478038895,0.9694548755099899,0.9920634859138064,0.77716741828542,0.7913618253337013,0.841322049498558,0.9246031675073836,0.7924889635882879,0.906652053197225,0.78969512174004,0.9108753502368927,0.7924889635882879,0.906652053197225,0.7724576641462351,0.8992076747947269
3,0.3628337377878396,0.24231010758214527,0.9826127706389678,0.9960317413012186,0.785454371649968,0.8300502465830909,0.8848684139941868,0.9021163947052426,0.8424721485690067,0.9019114010863833,0.8438887784355565,0.8957469463348389,0.8424721485690067,0.9019114010863833,0.8280694192569507,0.887390931447347
