step,crossentropy,val crossentropy,top k micro,val top k micro,top k macro,val top k macro,acc micro,val acc micro,acc macro,val acc macro,precission macro,val precission macro,recall macro,val recall macro,f1-score macro,val f1-score macro
1,1.2653911753252842,0.7060722001712688,0.840929808568824,0.9388686131386861,0.43535610592313645,0.48100338560821365,0.5379443938012762,0.7244525547445255,0.4385516303544737,0.6105719744397776,0.4200577350671224,0.6046789721415861,0.4385516303544737,0.6105719744397776,0.4130870722736841,0.5949013597012436
2,0.9326591041336412,0.7443886003898879,0.9002962625341842,0.9461678832116789,0.45937122704771943,0.4755270739976507,0.6611212397447584,0.75,0.5564113918117969,0.6498102900320596,0.5444266758587486,0.657880474398606,0.5564113918117969,0.6498102900320596,0.5361252332831254,0.6418290018600269
3,0.8594406792586677,0.570123896927294,0.9145396536007293,0.9607664233576643,0.46349092028906047,0.49779418306629153,0.6945077484047402,0.7974452554744526,0.5898884206996685,0.717838862299049,0.5809476735747827,0.6997753993003037,0.5898884206996685,0.717838862299049,0.5720130363742438,0.6973548973128744
4,0.8214545215258447,0.5590815436992332,0.9259343664539653,0.968065693430657,0.46770544484624454,0.48719721292927315,0.7092069279854147,0.7974452554744526,0.60861451758807,0.7240586452675561,0.6012227034965426,0.7163667465648512,0.60861451758807,0.7240586452675561,0.5912469606863551,0.7069397009637234
5,0.8049250502235263,0.5991013341576513,0.9268459434822243,0.9562043795620438,0.46494736394071534,0.4765302050505241,0.7235642661804923,0.7892335766423357,0.6289785328434072,0.7010408373427217,0.6200055023324196,0.6977173066052207,0.6289785328434072,0.7010408373427217,0.6111828312345712,0.6895690105692314
6,0.7767136253003938,0.576715647317741,0.9254785779398359,0.968065693430657,0.46721149678108576,0.5011009889362502,0.7316545123062899,0.7874087591240876,0.6347480444415874,0.7037846335094341,0.6264602483038807,0.6914586137681111,0.6347480444415874,0.7037846335094341,0.6176802444805747,0.6842912476863304
7,0.7745083646955768,0.4970731244245748,0.9267319963536919,0.9662408759124088,0.45875010212226247,0.506782974422413,0.7346171376481313,0.8220802919708029,0.632796880455455,0.745940520163,0.6295366184607678,0.7328554178676466,0.632796880455455,0.745940520163,0.6188086909000017,0.7297598919729247
8,0.7723668517736734,0.4915207241029635,0.9280993618960802,0.968978102189781,0.46726289712089564,0.49568067567191854,0.7368960802187785,0.8348540145985401,0.6396060851805843,0.754671159016825,0.6320327405249845,0.758037900728901,0.6396060851805843,0.754671159016825,0.6228518919881736,0.7464061018324246
9,0.7869056068388821,0.6906397376399841,0.9254785779398359,0.9406934306569343,0.4625730883319919,0.4741099886868122,0.7326800364630811,0.7582116788321168,0.6326061846482939,0.6618905842956835,0.6272688205833585,0.6621696184368899,0.6326061846482939,0.6618905842956835,0.6170868387236961,0.6476929659826042
10,0.7851242655688692,0.498139678432613,0.9307201458523245,0.9598540145985401,0.4687622986197363,0.4937638375010804,0.7355287146763901,0.8266423357664233,0.6386646542939253,0.7525953094672112,0.6350113581950924,0.7413591652238456,0.6386646542939253,0.7525953094672112,0.6245328807080999,0.7376789217882783
