step,crossentropy,val crossentropy,top k micro,val top k micro,top k macro,val top k macro,acc micro,val acc micro,acc macro,val acc macro,precission macro,val precission macro,recall macro,val recall macro,f1-score macro,val f1-score macro
1,0.8186965002028871,0.37952290177617193,0.9177301731996353,0.9835766423357665,0.47237008021857485,0.5155636609470757,0.7299453053783045,0.8777372262773723,0.6530985508925717,0.8305234154210474,0.6367488476781407,0.824425050812046,0.6530985508925717,0.8305234154210474,0.632653880979842,0.8199573485520635
2,0.3246509604719629,0.1936017507466277,0.9866681859617138,0.9981751824817519,0.49410851663802036,0.5331935071162064,0.8916362807657247,0.9288321167883211,0.8391555378055616,0.8827627266410494,0.8364910564318285,0.8773157888085302,0.8391555378055616,0.8827627266410494,0.8309800723056524,0.8762876169524924
3,0.21164582401797982,0.1616860241101278,0.9946444849589791,0.9963503649635036,0.5034404492095697,0.5058195812858804,0.929922515952598,0.9470802919708029,0.8917311374828178,0.918627631490248,0.8903028191276975,0.9114853522203265,0.8917311374828178,0.918627631490248,0.886796031931692,0.9117379284253085
4,0.19266472271828017,0.1587876103080916,0.9949863263445761,0.9963503649635036,0.5066838149276776,0.5196628546627768,0.9349361896080218,0.9470802919708029,0.8970905593991171,0.9207073402230757,0.895859387209987,0.917232945017571,0.8970905593991171,0.9207073402230757,0.892586488368409,0.9155735195118145
5,0.16659502509112908,0.15119404647915485,0.9953281677301732,0.9972627737226277,0.5040684130480861,0.5030346752083215,0.9416590701914311,0.948905109489051,0.9102695948064816,0.9172923277764424,0.9088709385914485,0.9197138310783971,0.9102695948064816,0.9172923277764424,0.9058570789280216,0.9149071256609729
6,0.1518061764480432,0.1731089981285616,0.9966955332725616,0.9972627737226277,0.5127287313084007,0.5451626188128534,0.9472424794895169,0.9543795620437956,0.9156969573243489,0.925166557740121,0.914401084266148,0.9195183102231826,0.9156969573243489,0.925166557740121,0.9118099172846664,0.9199675643531076
7,0.13396662044194463,0.14016538799321768,0.9979489516864175,1.0,0.5182383831457974,0.5057002758457713,0.9545350957155879,0.9452554744525548,0.9271337850700212,0.9166145385616887,0.9263040691804321,0.9175530163040997,0.9271337850700212,0.9166145385616887,0.9239870830623258,0.9137347571171113
8,0.12397282454697431,0.0929626043349464,0.997151321786691,0.9981751824817519,0.5051906903765913,0.5041752929670097,0.9586371923427529,0.9708029197080292,0.9323971658646245,0.9457160308413262,0.9319050218859041,0.9430338366188272,0.9323971658646245,0.9457160308413262,0.9295554215134331,0.9429816982171831
9,0.10681396083814314,0.06068454339942182,0.9980628988149499,0.9990875912408759,0.5099549701839767,0.5293978883402191,0.963081130355515,0.9781021897810219,0.9406352702769346,0.9624608998751119,0.9406494329273429,0.9609257361314593,0.9406352702769346,0.9624608998751119,0.938115307848999,0.9606727705384693
10,0.10716740733982505,0.07584654771116,0.9980628988149499,0.9990875912408759,0.5167817695095198,0.5174238135779861,0.9592069279854147,0.9717153284671532,0.9358275889154989,0.9449875502690782,0.9340798567943173,0.9466023684418114,0.9358275889154989,0.9449875502690782,0.9321916638555153,0.9446356200823819
