step,crossentropy,val crossentropy,top k micro,val top k micro,top k macro,val top k macro,acc micro,val acc micro,acc macro,val acc macro,precission macro,val precission macro,recall macro,val recall macro,f1-score macro,val f1-score macro
1,3.0258183032274246,2.3553149700164795,0.3359375,0.4375,0.1777551374398172,0.23636364936828613,0.240234375,0.34375,0.11002386268228292,0.15454545617103577,0.06918202905217186,0.07922078296542168,0.11002386268228292,0.15454545617103577,0.06626536033581942,0.09361515939235687
2,2.3761557787656784,1.9800699353218079,0.41015625,0.625,0.2379137985408306,0.3722727447748184,0.29296875,0.390625,0.14016256434842944,0.15795455127954483,0.09710356243886054,0.16563132405281067,0.14016256434842944,0.15795455127954483,0.09240008378401399,0.12614261358976364
3,2.2153733372688293,1.9958497881889343,0.482421875,0.5625,0.27613012306392193,0.2813131511211395,0.3515625,0.375,0.18308828258886933,0.15898989886045456,0.13571814494207501,0.09841269999742508,0.18308828258886933,0.15898989886045456,0.13608279125764966,0.12040098011493683
4,2.1566361486911774,2.0014219284057617,0.4921875,0.53125,0.2875364040955901,0.28333333134651184,0.328125,0.34375,0.17734550405293703,0.1329004317522049,0.1374389159027487,0.08292552828788757,0.17734550405293703,0.1329004317522049,0.13414544379338622,0.0908508151769638
5,2.0667066648602486,1.9216604828834534,0.505859375,0.5,0.29845278710126877,0.35999998450279236,0.3828125,0.3125,0.20202965708449483,0.15833333879709244,0.1796950421994552,0.09675438702106476,0.20202965708449483,0.15833333879709244,0.16287838318385184,0.10786300525069237
6,1.9204948991537094,2.004659056663513,0.5625,0.5625,0.3570351703092456,0.2830447405576706,0.384765625,0.375,0.2088293256238103,0.17352092266082764,0.18223172426223755,0.11037846654653549,0.2088293256238103,0.17352092266082764,0.17745535587891936,0.12874625623226166
7,1.913670152425766,1.9120298624038696,0.546875,0.53125,0.3474596021696925,0.3530128300189972,0.38671875,0.359375,0.2163662239909172,0.154843308031559,0.19545844569802284,0.08788007497787476,0.2163662239909172,0.154843308031559,0.1787683442234993,0.10733164846897125
8,1.819628044962883,2.010273039340973,0.587890625,0.515625,0.40018608421087265,0.3762286305427551,0.412109375,0.296875,0.2655032491311431,0.15699300542473793,0.24606451392173767,0.13257575780153275,0.2655032491311431,0.15699300542473793,0.22891583293676376,0.11760091781616211
9,1.7917712479829788,1.8979045748710632,0.59375,0.484375,0.3855678401887417,0.25208335369825363,0.4140625,0.328125,0.25207647401839495,0.14750000089406967,0.22481252998113632,0.1575351357460022,0.25207647401839495,0.14750000089406967,0.21635576337575912,0.12194978445768356
10,1.7920031249523163,1.8568968772888184,0.587890625,0.53125,0.4113489482551813,0.2889394015073776,0.41796875,0.359375,0.26689201034605503,0.20625458657741547,0.2714977692812681,0.24925214797258377,0.26689201034605503,0.20625458657741547,0.2384107168763876,0.20465508103370667
11,1.699587732553482,1.9294973611831665,0.615234375,0.5,0.43262251652777195,0.40050506591796875,0.462890625,0.34375,0.32395712938159704,0.2854924201965332,0.2851464645937085,0.197348490357399,0.32395712938159704,0.2854924201965332,0.273620480671525,0.21885547786951065
12,1.6919987201690674,1.7743146419525146,0.640625,0.5625,0.4348541498184204,0.45198413729667664,0.462890625,0.375,0.28880056738853455,0.25716089457273483,0.27749091293662786,0.2967909723520279,0.28880056738853455,0.25716089457273483,0.2617586776614189,0.2559956684708595
13,1.6365075409412384,2.0271101593971252,0.640625,0.515625,0.4197667483240366,0.38525640964508057,0.458984375,0.359375,0.3041182840242982,0.19506944715976715,0.3066348088905215,0.1515151485800743,0.3041182840242982,0.19506944715976715,0.27174140233546495,0.15166667103767395
14,1.5041385740041733,2.03424608707428,0.6875,0.578125,0.513751795515418,0.3459478169679642,0.509765625,0.328125,0.3534604851156473,0.20643315464258194,0.33768528793007135,0.1334630660712719,0.3534604851156473,0.20643315464258194,0.3143560169264674,0.15285048633813858
15,1.4354124143719673,2.0331960916519165,0.7109375,0.625,0.5077884625643492,0.4959595948457718,0.55078125,0.421875,0.40385138895362616,0.27291667461395264,0.39147462509572506,0.19334693253040314,0.40385138895362616,0.27291667461395264,0.3765619182959199,0.21673300862312317
16,1.4451415576040745,1.922347366809845,0.701171875,0.59375,0.5071485657244921,0.45618686079978943,0.54296875,0.359375,0.4001583531498909,0.2295755222439766,0.37803283520042896,0.16005729883909225,0.4001583531498909,0.2295755222439766,0.3589039547368884,0.1784970909357071
17,1.3585305586457253,1.9658578634262085,0.72265625,0.65625,0.5492044184356928,0.5395833551883698,0.5546875,0.421875,0.44453269615769386,0.3274305462837219,0.4067954607307911,0.2838614359498024,0.44453269615769386,0.3274305462837219,0.4003357784822583,0.279942587018013
18,1.3760866299271584,1.9957681894302368,0.73046875,0.578125,0.5224002450704575,0.41336996853351593,0.5703125,0.34375,0.4089304208755493,0.23841992020606995,0.37735508382320404,0.18271974474191666,0.4089304208755493,0.23841992020606995,0.3676457405090332,0.19847580790519714
19,1.3241530768573284,1.9598507285118103,0.751953125,0.609375,0.5424362141638994,0.43762627243995667,0.57421875,0.375,0.432536818087101,0.22074075043201447,0.40495606418699026,0.1622992679476738,0.432536818087101,0.22074075043201447,0.39082556776702404,0.17906295508146286
20,1.2668449468910694,2.0630821585655212,0.76171875,0.59375,0.5290280245244503,0.314801886677742,0.572265625,0.40625,0.41799914464354515,0.2143162488937378,0.3952412586659193,0.18614253401756287,0.41799914464354515,0.2143162488937378,0.38097778521478176,0.19353466480970383
