step,crossentropy,val crossentropy,top k micro,val top k micro,top k macro,val top k macro,acc micro,val acc micro,acc macro,val acc macro,precission macro,val precission macro,recall macro,val recall macro,f1-score macro,val f1-score macro
1,3.4445666670799255,2.541651964187622,0.30859375,0.328125,0.1578255482017994,0.1666666716337204,0.1953125,0.265625,0.07987745525315404,0.0833333358168602,0.07316009351052344,0.02213541604578495,0.07987745525315404,0.0833333358168602,0.054703119210898876,0.03497942164540291
2,2.4852558076381683,2.3595850467681885,0.361328125,0.453125,0.1609682347625494,0.19285714626312256,0.26171875,0.296875,0.08748915698379278,0.1071428582072258,0.035463082836940885,0.03890109807252884,0.08748915698379278,0.1071428582072258,0.045264323242008686,0.05602716654539108
3,2.3561055064201355,2.119208335876465,0.412109375,0.53125,0.19864754751324654,0.2764948308467865,0.279296875,0.3125,0.10178581159561872,0.09452202171087265,0.05836173449642956,0.04672618955373764,0.10178581159561872,0.09452202171087265,0.06609275680966675,0.06145741790533066
4,2.2597964107990265,2.084378719329834,0.46484375,0.5,0.2359999231994152,0.2320861667394638,0.3203125,0.296875,0.1213371092453599,0.09603174030780792,0.06747246254235506,0.03668610379099846,0.1213371092453599,0.09603174030780792,0.07869551982730627,0.05305405706167221
5,2.1959806382656097,2.0503547191619873,0.470703125,0.515625,0.22489522211253643,0.20338347554206848,0.326171875,0.328125,0.13042175490409136,0.10576441884040833,0.08484355174005032,0.07494036853313446,0.13042175490409136,0.10576441884040833,0.09025715943425894,0.07503001391887665
6,2.1275018751621246,2.043213367462158,0.49609375,0.484375,0.23325013369321823,0.2120593786239624,0.341796875,0.328125,0.14045408461242914,0.1085343286395073,0.11165956174954772,0.09166666865348816,0.14045408461242914,0.1085343286395073,0.10610231850296259,0.08360390365123749
7,2.0727470219135284,1.9326421022415161,0.51953125,0.515625,0.28551560267806053,0.2666666805744171,0.37890625,0.34375,0.17866622377187014,0.12738095223903656,0.16974904015660286,0.08121980726718903,0.17866622377187014,0.12738095223903656,0.1496955892071128,0.0900297611951828
8,1.9379190504550934,2.038860321044922,0.568359375,0.4375,0.3117976523935795,0.1954365074634552,0.390625,0.296875,0.16849492490291595,0.11746032536029816,0.1553883170709014,0.07574188709259033,0.16849492490291595,0.11746032536029816,0.14341788552701473,0.08108016848564148
9,1.937062919139862,2.0270888805389404,0.56640625,0.4375,0.3248828947544098,0.20068028569221497,0.40234375,0.328125,0.20303256437182426,0.09445489197969437,0.17267139442265034,0.04952381178736687,0.20303256437182426,0.09445489197969437,0.17206824477761984,0.06247716397047043
10,1.8856299072504044,1.8975908756256104,0.572265625,0.5625,0.32867596112191677,0.2825396955013275,0.41015625,0.390625,0.19253838062286377,0.1794871985912323,0.19622187595814466,0.13717949390411377,0.19253838062286377,0.1794871985912323,0.16633200645446777,0.14376220107078552
11,1.8601296097040176,2.074288845062256,0.591796875,0.5,0.34203492663800716,0.24947917461395264,0.419921875,0.34375,0.20495155081152916,0.1302083432674408,0.2294689491391182,0.14000000059604645,0.20495155081152916,0.1302083432674408,0.18729337118566036,0.11694369465112686
12,1.8653978556394577,1.9742532968521118,0.578125,0.546875,0.3460451550781727,0.26625439524650574,0.396484375,0.359375,0.20901226438581944,0.1740770787000656,0.21576957032084465,0.22805851697921753,0.20901226438581944,0.1740770787000656,0.18892615661025047,0.14865797758102417
13,1.8662865161895752,1.86882483959198,0.57421875,0.578125,0.3380308151245117,0.362235426902771,0.4140625,0.359375,0.22589869797229767,0.13564814627170563,0.20279741287231445,0.168812096118927,0.22589869797229767,0.13564814627170563,0.1927818302065134,0.12118353694677353
14,1.7749516069889069,1.8669490814208984,0.607421875,0.546875,0.3685438074171543,0.3014814853668213,0.43359375,0.390625,0.2246934249997139,0.21047011017799377,0.23886427283287048,0.15719565749168396,0.2246934249997139,0.21047011017799377,0.2008393183350563,0.16945016384124756
15,1.6946840733289719,1.8555986881256104,0.626953125,0.5,0.41564594581723213,0.2838585376739502,0.44921875,0.296875,0.2702082507312298,0.162594273686409,0.23776069842278957,0.09533799439668655,0.2702082507312298,0.162594273686409,0.2343671601265669,0.11842413246631622
16,1.6331984996795654,1.8430190086364746,0.646484375,0.5625,0.4574846513569355,0.37402641773223877,0.4765625,0.375,0.3262185975909233,0.2691781520843506,0.3115100096911192,0.23829366266727448,0.3262185975909233,0.2691781520843506,0.2957600746303797,0.2170373946428299
17,1.5130469352006912,1.8432337045669556,0.693359375,0.5625,0.49267640709877014,0.35333335399627686,0.513671875,0.359375,0.31071856431663036,0.22179485857486725,0.3041749391704798,0.15345695614814758,0.31071856431663036,0.22179485857486725,0.28104952350258827,0.16324786841869354
18,1.4716569930315018,1.9945887327194214,0.6875,0.578125,0.4548927918076515,0.3496449589729309,0.53515625,0.375,0.34327910654246807,0.2550157606601715,0.3662387691438198,0.21344734728336334,0.34327910654246807,0.2550157606601715,0.3200787603855133,0.22517357766628265
19,1.4107127338647842,1.8514269590377808,0.71875,0.609375,0.4827783852815628,0.32829993963241577,0.53125,0.34375,0.3622974157333374,0.1738721877336502,0.3757121413946152,0.130952388048172,0.3622974157333374,0.1738721877336502,0.3430390730500221,0.14083127677440643
20,1.3052834123373032,2.21726131439209,0.744140625,0.5625,0.5131206326186657,0.3115079402923584,0.568359375,0.390625,0.3972267061471939,0.19583334028720856,0.39967748522758484,0.18112245202064514,0.3972267061471939,0.19583334028720856,0.3752938285470009,0.16645854711532593
