step,crossentropy,val crossentropy,top k micro,val top k micro,top k macro,val top k macro,acc micro,val acc micro,acc macro,val acc macro,precission macro,val precission macro,recall macro,val recall macro,f1-score macro,val f1-score macro
1,2.5477883219718933,2.297805070877075,0.37301587872207165,0.5,0.18129453621804714,0.20512820780277252,0.25396826304495335,0.4047619104385376,0.10146153252571821,0.13461539149284363,0.05931823366942505,0.09088319540023804,0.10146153252571821,0.13461539149284363,0.0617008104454726,0.10294704884290695
2,2.258775810400645,2.0764055252075195,0.4523809552192688,0.4761904776096344,0.23533083746830621,0.17307692766189575,0.3253968358039856,0.3333333432674408,0.13920852914452553,0.11172161251306534,0.09296903107315302,0.0825641006231308,0.13920852914452553,0.11172161251306534,0.10054060133794944,0.08536508679389954
3,2.266310175259908,2.156377077102661,0.460317462682724,0.5,0.24416345606247583,0.196428582072258,0.3154762014746666,0.3095238208770752,0.14533806219696999,0.1071428656578064,0.12719262950122356,0.05122655630111694,0.14533806219696999,0.1071428656578064,0.1148334067935745,0.0642256885766983
4,2.118079046408335,1.8415956497192383,0.4821428656578064,0.6904761791229248,0.2727818004786968,0.4431818425655365,0.3313492139180501,0.4523809552192688,0.15966255900760493,0.27389276027679443,0.11846006785829861,0.19924242794513702,0.15966255900760493,0.27389276027679443,0.11618336072812478,0.2257712185382843
5,2.012545029322306,2.0244548320770264,0.5297619054714838,0.6190476417541504,0.321196844180425,0.47510823607444763,0.3531746106843154,0.2857142984867096,0.1754812045643727,0.26033058762550354,0.16258705034852028,0.19545455276966095,0.1754812045643727,0.26033058762550354,0.14646657556295395,0.20009620487689972
6,2.0520151456197104,1.8273290395736694,0.533730169137319,0.6190476417541504,0.3354666406909625,0.3082341253757477,0.3452381032208602,0.4523809552192688,0.195529672006766,0.2371031790971756,0.18279782372216383,0.24038462340831757,0.195529672006766,0.2371031790971756,0.16183700412511826,0.2287837713956833
7,1.9788705309232075,1.9119279384613037,0.5753968358039856,0.5476190447807312,0.3641357719898224,0.2936508059501648,0.3888888955116272,0.4285714328289032,0.218934066593647,0.2063492238521576,0.1957311537116766,0.20640075206756592,0.218934066593647,0.2063492238521576,0.18481448789437613,0.18031850457191467
8,1.8778892159461975,1.7696027755737305,0.5853174701333046,0.6666666865348816,0.3853637253244718,0.3790265917778015,0.3988095298409462,0.4285714328289032,0.2128687265018622,0.13918067514896393,0.19837834872305393,0.104545459151268,0.2128687265018622,0.13918067514896393,0.1824389360845089,0.1188688725233078
9,1.9474679330984752,2.010556221008301,0.5535714402794838,0.5952380895614624,0.3896237462759018,0.45151516795158386,0.4067460422714551,0.3571428656578064,0.26504697402318317,0.2545454502105713,0.24815970410903296,0.2698523700237274,0.26504697402318317,0.2545454502105713,0.22559010982513428,0.2229437381029129
10,1.8560668031374614,1.7321163415908813,0.5972222362955412,0.7142857313156128,0.39201725646853447,0.5303030610084534,0.420634925365448,0.5,0.26388373722632724,0.2687917947769165,0.2582572599252065,0.3333333134651184,0.26388373722632724,0.2687917947769165,0.23133649304509163,0.26603007316589355
