step,crossentropy,val crossentropy,top k micro,val top k micro,top k macro,val top k macro,acc micro,val acc micro,acc macro,val acc macro,precission macro,val precission macro,recall macro,val recall macro,f1-score macro,val f1-score macro
1,3.353376567363739,2.541308879852295,0.341796875,0.328125,0.18517980817705393,0.1538461595773697,0.197265625,0.28125,0.09761073300614953,0.07287449389696121,0.0856302275788039,0.024725275114178658,0.09761073300614953,0.07287449389696121,0.06968260207213461,0.03692307695746422
2,2.498189330101013,2.1996116638183594,0.345703125,0.421875,0.17274365946650505,0.17619048058986664,0.2578125,0.34375,0.09019192773848772,0.1071428656578064,0.047842376632615924,0.04508698731660843,0.09019192773848772,0.1071428656578064,0.05054579139687121,0.06290850043296814
3,2.390047788619995,2.3172028064727783,0.421875,0.4375,0.20820797607302666,0.19740740954875946,0.279296875,0.296875,0.11233799811452627,0.09666667133569717,0.07683419762179255,0.09753087162971497,0.11233799811452627,0.09666667133569717,0.06644454784691334,0.06926406919956207
4,2.227999210357666,2.133509635925293,0.490234375,0.515625,0.2540755867958069,0.2401510775089264,0.34375,0.328125,0.13108482770621777,0.12033146619796753,0.1162560423836112,0.058511991053819656,0.13108482770621777,0.12033146619796753,0.10089295543730259,0.07718643546104431
5,2.175189286470413,2.1533827781677246,0.505859375,0.5,0.24790335819125175,0.22404763102531433,0.33984375,0.328125,0.13956931605935097,0.13214285671710968,0.11548715736716986,0.07227542251348495,0.13956931605935097,0.13214285671710968,0.109675751067698,0.08036243915557861
6,2.106855109333992,1.8554965257644653,0.50390625,0.5625,0.24831069633364677,0.2606837749481201,0.369140625,0.421875,0.1549317203462124,0.19027778506278992,0.1253194478340447,0.15593433380126953,0.1549317203462124,0.19027778506278992,0.12585596926510334,0.16376487910747528
7,2.035260394215584,1.846297264099121,0.517578125,0.578125,0.28551239147782326,0.3004629611968994,0.373046875,0.359375,0.19473186507821083,0.13564814627170563,0.16875095572322607,0.12669573724269867,0.19473186507821083,0.13564814627170563,0.15748779382556677,0.11378815025091171
8,1.9084712117910385,2.054744005203247,0.541015625,0.5,0.3002382442355156,0.23195768892765045,0.3984375,0.28125,0.1841369103640318,0.0918518528342247,0.15163935255259275,0.055413708090782166,0.1841369103640318,0.0918518528342247,0.15539127960801125,0.0618535578250885
9,1.928375467658043,1.999050498008728,0.5390625,0.5,0.30981967225670815,0.21377551555633545,0.375,0.34375,0.1859586639329791,0.1289377361536026,0.17896166536957026,0.1196368932723999,0.1859586639329791,0.1289377361536026,0.1626871144399047,0.1046796441078186
10,1.868678256869316,1.8843796253204346,0.564453125,0.5625,0.3218225818127394,0.2947475016117096,0.41796875,0.359375,0.20333119574934244,0.1177489161491394,0.19014772027730942,0.10572808980941772,0.20333119574934244,0.1177489161491394,0.17291593365371227,0.10194805264472961
11,1.7674985975027084,1.9889737367630005,0.607421875,0.578125,0.37471405044198036,0.23020832240581512,0.421875,0.34375,0.22898618038743734,0.10518518090248108,0.19244221970438957,0.07187551259994507,0.22898618038743734,0.10518518090248108,0.1966992598026991,0.08348143100738525
12,1.7523157000541687,1.8625569343566895,0.607421875,0.59375,0.37003446370363235,0.35767197608947754,0.43359375,0.375,0.21629264205694199,0.1450849324464798,0.20929215662181377,0.10334347188472748,0.21629264205694199,0.1450849324464798,0.1808677902445197,0.11390693485736847
13,1.756458818912506,1.9206023216247559,0.62109375,0.59375,0.4154156818985939,0.2994709014892578,0.427734375,0.390625,0.24008820950984955,0.1612953543663025,0.24597850628197193,0.13945579528808594,0.24008820950984955,0.1612953543663025,0.2135737519711256,0.13180866837501526
14,1.7017177790403366,1.7311517000198364,0.623046875,0.640625,0.36860302090644836,0.41139456629753113,0.431640625,0.453125,0.242505906149745,0.2483225166797638,0.24396928027272224,0.21870748698711395,0.242505906149745,0.2483225166797638,0.21945416368544102,0.22623524069786072
15,1.6938209384679794,2.033883571624756,0.638671875,0.53125,0.4166214056313038,0.2623809576034546,0.447265625,0.40625,0.2580840867012739,0.19378307461738586,0.25116189382970333,0.18962964415550232,0.2580840867012739,0.19378307461738586,0.22635346464812756,0.1616835743188858
16,1.629967525601387,1.911705493927002,0.646484375,0.5625,0.44199496135115623,0.2597619295120239,0.458984375,0.375,0.25917417369782925,0.17176872491836548,0.2572759613394737,0.1908532679080963,0.25917417369782925,0.17176872491836548,0.2327373456209898,0.16784405708312988
17,1.5250592529773712,1.9689143896102905,0.69140625,0.640625,0.48277437686920166,0.36750155687332153,0.484375,0.421875,0.3161156941205263,0.2014533132314682,0.31975275464355946,0.23843127489089966,0.3161156941205263,0.2014533132314682,0.2971121445298195,0.19314906001091003
18,1.4902775883674622,1.8806217908859253,0.68359375,0.609375,0.46251749247312546,0.3688644766807556,0.51171875,0.4375,0.32877109199762344,0.25436508655548096,0.3149753771722317,0.26504629850387573,0.32877109199762344,0.25436508655548096,0.2938100192695856,0.23089827597141266
19,1.4895222783088684,1.7705202102661133,0.71875,0.703125,0.5007520280778408,0.5793212652206421,0.50390625,0.453125,0.3453751690685749,0.3322356343269348,0.351144514977932,0.3667018413543701,0.3453751690685749,0.3322356343269348,0.3210524134337902,0.3410256505012512
20,1.4566520154476166,1.764588475227356,0.703125,0.546875,0.5192477479577065,0.25774437189102173,0.521484375,0.390625,0.3223748952150345,0.147535502910614,0.33573803305625916,0.1388888955116272,0.3223748952150345,0.147535502910614,0.3000222910195589,0.1368616819381714
