step,crossentropy,val crossentropy,top k micro,val top k micro,top k macro,val top k macro,acc micro,val acc micro,acc macro,val acc macro,precission macro,val precission macro,recall macro,val recall macro,f1-score macro,val f1-score macro
1,3.0067251324653625,2.3217982053756714,0.357421875,0.375,0.207646110560745,0.18232461810112,0.25,0.328125,0.14410194102674723,0.134920634329319,0.12500403134617954,0.10628607496619225,0.14410194102674723,0.134920634329319,0.10659807233605534,0.10282345861196518
2,2.214087925851345,2.160929322242737,0.466796875,0.484375,0.27693633921444416,0.27625060081481934,0.3515625,0.328125,0.18078817520290613,0.15358465909957886,0.13849368458613753,0.12745726481080055,0.18078817520290613,0.15358465909957886,0.13664618995971978,0.11816862225532532
3,2.1323174238204956,2.2294543981552124,0.51953125,0.390625,0.31027319468557835,0.19653847068548203,0.39453125,0.296875,0.2297131372615695,0.1288461573421955,0.19291800912469625,0.13163572549819946,0.2297131372615695,0.1288461573421955,0.18736217124387622,0.09043190628290176
4,2.0207635685801506,1.9783223867416382,0.560546875,0.5,0.35080860927700996,0.30192308127880096,0.38671875,0.34375,0.2234426848590374,0.16346153616905212,0.1969946981407702,0.0881347805261612,0.2234426848590374,0.16346153616905212,0.1844571828842163,0.10659430921077728
5,1.8998252749443054,1.889367699623108,0.5859375,0.546875,0.354168813675642,0.33445167541503906,0.42578125,0.34375,0.24244485795497894,0.17035353928804398,0.2006170330569148,0.0884135514497757,0.24244485795497894,0.17035353928804398,0.19880471006035805,0.11100150644779205
6,1.8569845482707024,1.8747276067733765,0.59765625,0.546875,0.3909125551581383,0.3455411195755005,0.43359375,0.390625,0.2753046276047826,0.1938672512769699,0.26977461483329535,0.15145350992679596,0.2753046276047826,0.1938672512769699,0.24308469612151384,0.1560966819524765
7,1.7318281158804893,1.7978886365890503,0.646484375,0.53125,0.4279303317889571,0.3567129671573639,0.455078125,0.40625,0.28618600964546204,0.20208333432674408,0.23476240830495954,0.19901395589113235,0.28618600964546204,0.20208333432674408,0.23609820194542408,0.16871266067028046
8,1.6633112579584122,1.831557035446167,0.677734375,0.546875,0.4596205148845911,0.39312170445919037,0.494140625,0.375,0.32613547146320343,0.20707672089338303,0.3104989919811487,0.16990740597248077,0.32613547146320343,0.20707672089338303,0.29403328616172075,0.18058113753795624
9,1.6098634153604507,2.249453067779541,0.6484375,0.546875,0.420452568680048,0.3421085998415947,0.474609375,0.328125,0.3138900753110647,0.19191919267177582,0.3033836157992482,0.1373346522450447,0.3138900753110647,0.19191919267177582,0.2835826324298978,0.1465959995985031
10,1.6228123158216476,2.001671552658081,0.685546875,0.640625,0.4833528380841017,0.4789627194404602,0.470703125,0.296875,0.3456595968455076,0.18617966026067734,0.3258384885266423,0.1628205105662346,0.3456595968455076,0.18617966026067734,0.3141673691570759,0.16824956238269806
11,1.4991976395249367,1.7557362914085388,0.6953125,0.59375,0.43731781281530857,0.39204545319080353,0.52734375,0.421875,0.36275771725922823,0.2582702040672302,0.3550399895757437,0.22924835979938507,0.36275771725922823,0.2582702040672302,0.3264795299619436,0.2348412722349167
12,1.3675179220736027,2.0663941502571106,0.751953125,0.640625,0.5232187286019325,0.4170965701341629,0.55859375,0.359375,0.3982940446585417,0.28281326591968536,0.3917764350771904,0.2598845586180687,0.3982940446585417,0.28281326591968536,0.3628096505999565,0.26397567242383957
13,1.249190092086792,1.9101687669754028,0.78515625,0.59375,0.5767251942306757,0.43038511276245117,0.5859375,0.4375,0.424755172803998,0.3422979861497879,0.4323396161198616,0.3571937531232834,0.424755172803998,0.3422979861497879,0.40484536439180374,0.3171497881412506
14,1.2477571405470371,2.0959337949752808,0.79296875,0.5625,0.5954782068729401,0.4391025900840759,0.59375,0.375,0.4389541707932949,0.2657051309943199,0.43575757555663586,0.1905486211180687,0.4389541707932949,0.2657051309943199,0.4169331453740597,0.21473512053489685
15,1.1880254708230495,2.156290888786316,0.78515625,0.546875,0.5348898712545633,0.4333333373069763,0.625,0.3125,0.46295379661023617,0.23715278506278992,0.46924729458987713,0.17324436455965042,0.46295379661023617,0.23715278506278992,0.4387901574373245,0.16877791285514832
16,1.2705651745200157,2.2551757097244263,0.76171875,0.46875,0.5443969089537859,0.34439393877983093,0.583984375,0.296875,0.4246997023001313,0.20125291496515274,0.4118930157274008,0.19980398938059807,0.4246997023001313,0.20125291496515274,0.39245088398456573,0.19487331435084343
17,1.0620371922850609,2.2032976150512695,0.822265625,0.59375,0.6498795859515667,0.37861114740371704,0.67578125,0.375,0.5921052843332291,0.22886990755796432,0.5748887341469526,0.2230769321322441,0.5921052843332291,0.22886990755796432,0.5537256877869368,0.2199276089668274
18,0.9716077856719494,2.202882766723633,0.853515625,0.59375,0.6097802557051182,0.35139861702919006,0.6796875,0.34375,0.513796491548419,0.1621212139725685,0.5022352188825607,0.1400723084807396,0.513796491548419,0.1621212139725685,0.48809975758194923,0.14241012930870056
19,0.9878497496247292,2.303796410560608,0.841796875,0.5625,0.6297968402504921,0.34560659527778625,0.6875,0.28125,0.5745034832507372,0.22748015820980072,0.5504973344504833,0.2465277835726738,0.5745034832507372,0.22748015820980072,0.5350130908191204,0.2003968432545662
20,0.9054361246526241,2.572570562362671,0.859375,0.609375,0.5975196026265621,0.35178224742412567,0.716796875,0.359375,0.5715538654476404,0.23029915243387222,0.5559248439967632,0.27439968287944794,0.5715538654476404,0.23029915243387222,0.542633006349206,0.23028232157230377
